value,tag
c,NN
Kaniecki,NNP
RG,NNP
June,NNP
migraine,NN
Current,NNP
Pain,NNP
Headache,NNP
Reports,NNP
PMID,NNP
Jump,NNP
b,NN
Joel,NNP
Glaser,NNP
Philadelphia,NNP
Lippincott,NNP
Williams,NNP
Wilkins,NNP
ISBN,NNP
Archived,VBN
original,JJ
March,NNP
Jump,NNP
b,NN
Sirven,NNP
JI,NNP
Malamut,NNP
BL,NNP
Clinical,JJ
neurology,NN
older,JJR
adult,NN
Philadelphia,NNP
Wolters,NNS
Kluwer,NNP
Williams,NNP
Wilkins,NNP
ISBN,NNP
Archived,VBN
original,JJ
March,NNP
Jennifer,NNP
Robblee,NNP
August,NNP
Silent,JJ
Migraine,NN
A,DT
Guide,NNP
American,JJ
Migraine,NNP
Foundation,NNP
Retrieved,VBD
January,NNP
Jump,NNP
b,NN
He,PRP
Y,NNP
Li,NNP
Y,NNP
Nie,NNP
Z,NNP
February,NNP
Typical,JJ
aura,NN
without,IN
headache,NN
case,NN
report,NN
review,NN
literature,NN
Journal,NNP
Medical,NNP
Case,NNP
Reports,NNP
PMC,NNP
PMID,VB
Jayne,NNP
Leonard,NNP
medically,RB
reviewed,VBN
Seunggu,NNP
Han,NNP
September,NNP
Silent,JJ
migraine,NN
Symptoms,NNS
causes,NNS
treatment,NN
prevention,NN
Medical,JJ
News,NNP
Today,NNP
Retrieved,VBD
January,NNP
Bose,NNP
P,NNP
Goadsby,NNP
PJ,NNP
June,NNP
The,DT
migraine,NN
postdrome,NN
Current,JJ
Opinion,NN
Neurology,NNP
PMID,NNP
Kelman,NNP
L,NNP
February,NNP
The,DT
postdrome,NN
acute,JJ
migraine,NN
attack,NN
Cephalalgia,NNP
PMID,NNP
Halpern,NNP
AL,NNP
Silberstein,NNP
SD,NNP
Ch,NNP
The,DT
Migraine,NNP
Clinical,NNP
Description,NNP
In,IN
Kaplan,NNP
PW,NNP
Fisher,NNP
RS,NNP
Imitators,NNS
Epilepsy,NNP
New,NNP
York,NNP
Demos,NNP
Medical,NNP
ISBN,NNP
Robbins,NNP
MS,NNP
Lipton,NNP
RB,NNP
April,NNP
The,DT
epidemiology,NN
primary,JJ
headache,NN
disorders,NNS
Seminars,NNP
Neurology,NNP
PMID,NNP
Jump,NNP
b,NN
c,NN
M,NNP
January,NNP
Genetics,NNS
migraine,NN
age,NN
association,NN
studies,NNS
The,DT
Journal,NNP
Headache,NNP
Pain,NNP
PMC,NNP
PMID,VB
Jump,NNP
b,NN
c,NN
The,DT
Headaches,NNP
pp,NN
The,DT
Headaches,NNP
pp,NN
de,IN
Vries,NNP
B,NNP
Frants,NNP
RR,NNP
Ferrari,NNP
MD,NNP
van,NN
den,NN
Maagdenberg,NNP
AM,NNP
July,NNP
Molecular,JJ
genetics,NNS
migraine,NN
Human,NNP
Genetics,NNPS
PMID,NNP
Montagna,NNP
P,NNP
September,NNP
Migraine,JJ
genetics,NNS
Expert,NNP
Review,NNP
Neurotherapeutics,NNP
PMID,NNP
Jump,NNP
b,NN
c,NN
Ducros,NNP
A,NNP
May,NNP
Genetics,NNP
migraine,NN
Revue,NNP
Neurologique,NNP
PMID,NNP
Wan,NNP
D,NNP
Wang,NNP
C,NNP
Zhang,NNP
X,NNP
Tang,NNP
W,NNP
Chen,NNP
M,NNP
Dong,NNP
Z,NNP
Yu,NNP
S,NNP
January,NNP
Association,NNP
enzyme,JJ
polymorphism,NN
migraine,NN
The,DT
International,NNP
Journal,NNP
Neuroscience,NNP
PMID,NNP
Dussor,NNP
G,NNP
Cao,NNP
YQ,NNP
October,NNP
Migraine,NNP
Headache,NNP
PMC,NNP
PMID,VB
Jump,NNP
b,NN
c,NN
Levy,NNP
D,NNP
Strassman,NNP
AM,NNP
Burstein,NNP
R,NNP
June,NNP
A,DT
critical,JJ
view,NN
role,NN
migraine,NN
triggers,NNS
genesis,NN
migraine,NN
pain,NN
Headache,NNP
PMID,NNP
Martin,NNP
PR,NNP
June,NNP
Behavioral,JJ
management,NN
migraine,NN
headache,NN
triggers,NNS
learning,NN
cope,VB
triggers,NNS
Current,NNP
Pain,NNP
Headache,NNP
Reports,NNP
PMID,NNP
Pavlovic,NNP
JM,NNP
Buse,NNP
DC,NNP
Sollars,NNP
CM,NNP
Haut,NNP
S,NNP
Lipton,NNP
RB,NNP
Trigger,NNP
factors,NNS
premonitory,JJ
features,NNS
migraine,NN
attacks,NNS
summary,NN
studies,NNS
Headache,NNP
PMID,NNP
Jump,NNP
b,NN
c,NN
Radat,NNP
F,NNP
May,NNP
Stress,NNP
migraine,NN
Revue,NNP
Neurologique,NNP
PMID,NNP
Peterlin,NNP
BL,NNP
Katsnelson,NNP
MJ,NNP
Calhoun,NNP
AH,NNP
October,NNP
The,DT
associations,NNS
migraine,NN
unipolar,JJ
psychiatric,JJ
comorbidities,NNS
disorders,NNS
role,NN
estrogen,NN
Current,NNP
Pain,NNP
Headache,NNP
Reports,NNP
PMC,NNP
PMID,VB
Chai,NNP
NC,NNP
Peterlin,NNP
BL,NNP
Calhoun,NNP
AH,NNP
June,NNP
Migraine,NNP
estrogen,NN
Current,JJ
Opinion,NN
Neurology,NNP
PMC,NNP
PMID,VB
Jump,NNP
b,NN
Finocchi,NNP
C,NNP
Sivori,NNP
G,NNP
May,NNP
Food,NNP
trigger,NN
aggravating,VBG
factor,NN
migraine,NN
Neurological,JJ
Sciences,NNPS
Suppl,JJ
PMID,NNP
Rockett,NNP
FC,NNP
de,FW
Oliveira,NNP
VR,NNP
Castro,NNP
K,NNP
Chaves,NNP
ML,NNP
Perla,NNP
A,NNP
Perry,NNP
ID,NNP
June,NNP
Dietary,JJ
aspects,NNS
migraine,NN
trigger,NN
factors,NNS
Nutrition,NNP
Reviews,NNP
PMID,NNP
Holzhammer,NNP
J,NNP
C,NNP
April,NNP
Alimentary,NNP
trigger,NN
factors,NNS
provoke,VBP
migraine,NN
headache,NN
Alimentary,NNP
trigger,NN
factors,NNS
provoke,VBP
migraine,NN
headache,NN
Schmerz,NNP
German,NNP
PMID,NNP
Jansen,NNP
SC,NNP
van,NNP
Dusseldorp,NNP
M,NNP
Bottema,NNP
KC,NNP
Dubois,NNP
AE,NNP
September,NNP
Intolerance,NNP
dietary,VB
biogenic,JJ
amines,NNS
review,NN
Annals,NNS
Allergy,NNP
Asthma,NNP
Immunology,NNP
quiz,NN
PMID,NNP
permanent,JJ
dead,JJ
link,NN
C,NNP
Mauskop,NNP
A,NNP
June,NNP
Foods,NNS
supplements,NNS
management,NN
migraine,NN
headaches,NNS
PDF,NNP
The,DT
Clinical,JJ
Journal,NNP
Pain,NNP
CiteSeerX,VB
PMID,NNP
Archived,NNP
PDF,NNP
original,JJ
August,NNP
Freeman,NNP
M,NNP
October,NNP
Reconsidering,VBG
effects,NNS
monosodium,NN
glutamate,NN
literature,NN
review,NN
Journal,NNP
American,NNP
Academy,NNP
Nurse,NNP
Practitioners,NNP
PMID,NNP
Friedman,NNP
DI,NNP
De,NNP
ver,FW
Dye,NNP
T,NNP
June,NNP
Migraine,NNP
environment,NN
Headache,NNP
PMID,NNP
Andreou,NNP
AP,NNP
Edvinsson,NNP
L,NNP
December,NNP
Mechanisms,NNP
migraine,NN
chronic,JJ
evolutive,JJ
condition,NN
The,DT
Journal,NNP
Headache,NNP
Pain,NNP
PMC,NNP
PMID,VB
What,WP
Migraine,NNP
Migraine,NNP
Research,NNP
Foundation,NNP
Archived,VBN
original,JJ
June,NNP
Migraine,NNP
Information,NNP
Page,NNP
National,NNP
Institute,NNP
Neurological,NNP
Disorders,NNP
Stroke,NNP
Archived,VBN
original,JJ
June,NNP
Hoffmann,NNP
J,NNP
Baca,NNP
SM,NNP
Akerman,NNP
S,NNP
April,NNP
Neurovascular,JJ
mechanisms,NN
migraine,NN
cluster,NN
headache,NN
Journal,NNP
Cerebral,NNP
Blood,NNP
Flow,NNP
Metabolism,NNP
PMC,NNP
PMID,VB
Brennan,NNP
KC,NNP
Charles,NNP
A,NNP
June,NNP
An,DT
update,NN
blood,NN
vessel,NN
migraine,NN
Current,JJ
Opinion,NN
Neurology,NNP
PMC,NNP
PMID,VB
Spiri,NNP
Daniele,NNP
Titomanlio,NNP
Luigi,NNP
Pogliani,NNP
Laura,NNP
Zuccotti,NNP
Gianvincenzo,NNP
January,NNP
Pathophysiology,NNP
migraine,NN
The,DT
neurovascular,JJ
theory,NN
Headaches,NNS
Causes,NNS
Treatment,NNP
Prevention,NNP
Goadsby,NNP
PJ,NNP
January,NNP
The,DT
vascular,JJ
theory,NN
migraine,NN
great,JJ
story,NN
wrecked,VBN
facts,NNS
Brain,NNP
Pt,NNP
PMID,NNP
Dodick,NNP
DW,NNP
April,NNP
Examining,VBG
essence,NN
migraine,NN
blood,NN
vessel,NN
brain,NN
A,DT
debate,NN
Headache,NNP
PMID,NNP
Chen,NNP
D,NNP
M,NNP
Lundberg,NNP
GP,NNP
October,NNP
Migraine,JJ
headache,NN
Is,VBZ
neurological,JJ
disorder,NN
Links,NNS
migraine,NN
cardiovascular,JJ
disorders,NNS
Trends,NNS
Cardiovascular,JJ
Medicine,NNP
PMID,NNP
Jacobs,NNP
B,NNP
Dussor,NNP
G,NNP
December,NNP
Neurovascular,JJ
contributions,NNS
migraine,VB
Moving,VBG
beyond,IN
vasodilation,NN
Neuroscience,NNP
PMC,NNP
PMID,VB
Mason,NNP
BN,NNP
Russo,NNP
AF,NNP
Vascular,JJ
Contributions,NNS
Migraine,VB
Time,NN
Revisit,VB
Frontiers,NNS
Cellular,JJ
Neuroscience,NNP
PMC,NNP
PMID,VB
Dodick,NNP
DW,NNP
Gargus,NNP
JJ,NNP
August,NNP
Why,WRB
migraines,NNS
strike,NN
Scientific,JJ
American,NNP
PMID,NNP
Jump,NNP
b,NN
c,NN
The,DT
Headaches,NNP
Chp,NNP
pp,NN
Jump,NNP
b,NN
c,NN
Olesen,NNP
J,NNP
Burstein,NNP
R,NNP
Ashina,NNP
M,NNP
P,NNP
July,NNP
Origin,NNP
pain,NN
migraine,NN
evidence,NN
peripheral,JJ
sensitisation,NN
The,DT
Lancet,NNP
Neurology,NNP
PMID,NNP
Akerman,NNP
S,NNP
Holland,NNP
PR,NNP
Goadsby,NNP
PJ,NNP
September,NNP
Diencephalic,NNP
brainstem,NN
mechanisms,NNS
migraine,NN
Nature,NNP
Reviews,NNP
Neuroscience,NNP
PMID,NNP
Shevel,NNP
E,NNP
March,NNP
The,DT
extracranial,JJ
vascular,JJ
theory,NN
migraine,NN
great,JJ
story,NN
confirmed,VBN
facts,NNS
Headache,NNP
PMID,NNP
Jump,NNP
b,NN
Burnstock,NNP
G,NNP
January,NNP
Purinergic,NNP
Mechanisms,NNP
Pain,NNP
In,IN
Barrett,NNP
JE,NNP
Pharmacological,JJ
Mechanisms,NNP
Modulation,NNP
Pain,NNP
Advances,NNS
Pharmacology,NNP
Pharmacological,NNP
Mechanisms,NNP
Modulation,NNP
Pain,NNP
Academic,JJ
Press,NNP
pp,NN
ISBN,NNP
PMID,VB
Davidoff,NNP
R,NNP
February,NNP
Migraine,NN
Manifestations,NNS
Pathogenesis,NNP
Management,NNP
Oxford,NNP
University,NNP
Press,NNP
ISBN,NNP
Lipton,NNP
RB,NNP
Diener,NNP
HC,NNP
Robbins,NNP
MS,NNP
Garas,NNP
SY,NNP
Patel,NNP
K,NNP
October,NNP
Caffeine,NNP
management,NN
patients,NNS
headache,NN
The,DT
Journal,NNP
Headache,NNP
Pain,NNP
PMC,NNP
PMID,VB
Hamel,NNP
E,NNP
November,NNP
Serotonin,NNP
migraine,NN
biology,NN
clinical,JJ
implications,NNS
Cephalalgia,NNP
PMID,NNP
American,JJ
Headache,NNP
Society,NNP
September,NNP
Five,JJ
Things,NNS
Physicians,NNPS
Patients,NNPS
Should,MD
Question,NNP
Choosing,VBG
Wisely,RB
An,DT
Initiative,NN
ABIM,NNP
Foundation,NNP
Archived,VBN
original,JJ
December,NNP
Retrieved,VBD
December,NNP
Lewis,NNP
DW,NNP
Dorbad,NNP
D,NNP
September,NNP
The,DT
utility,NN
neuroimaging,VBG
evaluation,NN
children,NNS
migraine,NN
chronic,JJ
daily,JJ
headache,NN
normal,JJ
neurological,JJ
examinations,NNS
Headache,NNP
PMID,NNP
Silberstein,NNP
SD,NNP
September,NNP
Practice,NNP
parameter,NN
guidelines,NNS
migraine,NN
headache,NN
review,NN
report,NN
Quality,NNP
Standards,NNPS
Subcommittee,NNP
American,NNP
Academy,NNP
Neurology,NNP
Neurology,NNP
PMID,NNP
Medical,JJ
Advisory,NNP
Secretariat,NNP
Neuroimaging,VBG
evaluation,NN
chronic,JJ
headaches,NNS
analysis,NN
Ontario,NNP
Health,NNP
Technology,NNP
Assessment,NNP
Series,NNP
PMC,VB
PMID,VB
Cousins,NNP
G,NNP
Hijazze,NNP
S,NNP
Van,NNP
de,FW
Laar,NNP
FA,NNP
Fahey,NNP
T,NNP
Diagnostic,JJ
accuracy,NN
ID,NNP
Migraine,NNP
systematic,JJ
review,NN
Headache,NNP
PMID,NNP
Headache,NNP
Classification,NNP
Committee,NNP
International,NNP
Headache,NNP
Society,NNP
IHS,NNP
The,DT
International,NNP
Classification,NNP
Headache,NNP
Disorders,NNP
edition,NN
Cephalalgia,NNP
January,NNP
PMID,NNP
Nappi,NNP
G,NNP
September,NNP
Introduction,NNP
new,JJ
International,NNP
Classification,NNP
Headache,NNP
Disorders,NNP
The,DT
Journal,NNP
Headache,NNP
Pain,NNP
PMC,NNP
PMID,VB
Negro,NNP
A,NNP
M,NNP
Fiorillo,NNP
M,NNP
Martelletti,NNP
P,NNP
December,NNP
Chronic,JJ
migraine,NN
current,JJ
concepts,NNS
ongoing,VBG
treatments,NNS
European,JJ
Review,NNP
Medical,NNP
Pharmacological,NNP
Sciences,NNPS
PMID,VB
Jump,NNP
b,NN
c,NN
Davidoff,NNP
RA,NNP
Migraine,NN
manifestations,NNS
pathogenesis,NN
management,NN
Oxford,NNP
Oxford,NNP
Univ,NNP
Press,NNP
ISBN,NNP
Archived,VBN
original,JJ
December,NNP
Russell,NNP
G,NNP
I,PRP
Symon,NNP
DN,NNP
Abdominal,JJ
migraine,NN
evidence,NN
existence,NN
treatment,NN
options,NNS
Paediatric,NNP
Drugs,NNP
PMID,NNP
Lewis,NNP
DW,NNP
Dorbad,NNP
D,NNP
September,NNP
The,DT
utility,NN
neuroimaging,VBG
evaluation,NN
children,NNS
migraine,NN
chronic,JJ
daily,JJ
headache,NN
normal,JJ
neurological,JJ
examinations,NNS
Headache,NNP
PMID,NNP
Silberstein,NNP
SD,NNP
September,NNP
Practice,NNP
parameter,NN
guidelines,NNS
migraine,NN
headache,NN
review,NN
report,NN
Quality,NNP
Standards,NNPS
Subcommittee,NNP
American,NNP
Academy,NNP
Neurology,NNP
Neurology,NNP
PMID,NNP
Medical,JJ
Advisory,NNP
Secretariat,NNP
Neuroimaging,VBG
evaluation,NN
chronic,JJ
headaches,NNS
analysis,NN
Ontario,NNP
Health,NNP
Technology,NNP
Assessment,NNP
Series,NNP
PMC,VB
PMID,VB
Jump,NNP
b,NN
Oskoui,NNP
M,NNP
Pringsheim,NNP
T,NNP
Billinghurst,NNP
L,NNP
Potrebic,NNP
S,NNP
Gersz,NNP
EM,NNP
Gloss,NNP
D,NNP
et,RB
al,NN
September,NNP
Practice,NNP
guideline,NN
update,NN
summary,NN
Pharmacologic,NNP
treatment,NN
pediatric,JJ
migraine,NN
prevention,NN
Report,NN
Guideline,NNP
Development,NNP
Dissemination,NNP
Implementation,NNP
Subcommittee,NNP
American,NNP
Academy,NNP
Neurology,NNP
American,JJ
Headache,NNP
Society,NNP
Neurology,NNP
PMC,NNP
PMID,VB
Modi,NNP
S,NNP
Lowder,NNP
DM,NNP
January,NNP
Medications,NNS
migraine,NN
prophylaxis,NN
American,JJ
Family,NNP
Physician,NNP
PMID,VB
Diener,NNP
HC,NNP
Limmroth,NNP
V,NNP
August,NNP
headache,NN
worldwide,NN
problem,NN
The,DT
Lancet,NNP
Neurology,NNP
PMID,NNP
Fritsche,NNP
G,NNP
Diener,NNP
HC,NNP
November,NNP
Medication,NNP
overuse,NN
headaches,NNS
new,JJ
Expert,NNP
Opinion,NNP
Drug,NNP
Safety,NNP
PMID,NNP
Kaniecki,NNP
R,NNP
Lucas,NNP
S,NNP
Treatment,NNP
primary,JJ
headache,NN
preventive,JJ
treatment,NN
migraine,NN
Standards,NNS
care,NN
headache,NN
diagnosis,NN
treatment,NN
Chicago,NNP
National,NNP
Headache,NNP
Foundation,NNP
pp,NN
Jump,NNP
b,NN
c,NN
Loder,NNP
E,NNP
Burch,NNP
R,NNP
Rizzoli,NNP
P,NNP
June,NNP
The,DT
guidelines,NNS
prevention,NN
episodic,JJ
migraine,NN
summary,JJ
comparison,NN
recent,JJ
clinical,JJ
practice,NN
guidelines,NNS
Headache,NNP
PMID,NNP
Linde,NNP
M,NNP
Mulleners,NNP
WM,NNP
Chronicle,NNP
EP,NNP
McCrory,NNP
DC,NNP
June,NNP
Antiepileptics,IN
gabapentin,NN
pregabalin,NN
topiramate,NN
valproate,NN
prophylaxis,NN
episodic,JJ
migraine,NN
adults,NNS
The,DT
Cochrane,NNP
Database,NNP
Systematic,NNP
Reviews,NNP
PMC,NNP
PMID,VB
Locher,NNP
C,NNP
Kossowsky,NNP
J,NNP
Koechlin,NNP
H,NNP
Lam,NNP
TL,NNP
Barthel,NNP
J,NNP
Berde,NNP
CB,NNP
et,RB
al,NN
April,NNP
Efficacy,NNP
Safety,NNP
Acceptability,NNP
Pharmacologic,NNP
Treatments,NNP
Pediatric,NNP
Migraine,NNP
Prophylaxis,NNP
A,NNP
Systematic,NNP
Review,NNP
Network,NNP
JAMA,NNP
Pediatrics,NNPS
PMC,NNP
PMID,VB
Merison,NNP
K,NNP
Jacobs,NNP
H,NNP
November,NNP
Diagnosis,NNP
Treatment,NNP
Childhood,NNP
Migraine,NNP
Current,NNP
Treatment,NNP
Options,NNPS
Neurology,NNP
PMID,NNP
Dorosch,NNP
T,NNP
Ganzer,NNP
CA,NNP
Lin,NNP
M,NNP
Seifan,NNP
A,NNP
September,NNP
Efficacy,NNP
Enzyme,NNP
Inhibitors,NNP
Angiotensin,NNP
Receptor,NNP
Blockers,NNP
Preventative,NNP
Treatment,NNP
Episodic,NNP
Migraine,NNP
Adults,NNP
Current,NNP
Pain,NNP
Headache,NNP
Reports,NNP
PMID,NNP
Cernes,NNPS
R,NNP
Mashavi,NNP
M,NNP
Zimlichman,NNP
R,NNP
Differential,JJ
clinical,JJ
profile,NN
candesartan,NN
compared,VBN
angiotensin,JJ
receptor,NN
blockers,NNS
Vascular,NNP
Health,NNP
Risk,NNP
Management,NNP
PMC,NNP
PMID,VB
Rajapakse,NNP
T,NNP
Pringsheim,NNP
T,NNP
April,NNP
Nutraceuticals,NNS
Migraine,NNP
A,DT
Summary,NNP
Existing,NNP
Guidelines,NNP
Use,NNP
Headache,NNP
PMID,NNP
Teigen,NNP
L,NNP
Boes,NNP
CJ,NNP
September,NNP
An,DT
review,NN
oral,JJ
magnesium,NN
supplementation,NN
preventive,JJ
treatment,NN
migraine,NN
Cephalalgia,NNP
PMID,NNP
Jump,NNP
b,NN
Silberstein,NNP
SD,NNP
Holland,NNP
S,NNP
Freitag,NNP
F,NNP
Dodick,NNP
DW,NNP
Argoff,NNP
C,NNP
Ashman,NNP
E,NNP
April,NNP
guideline,NN
update,NN
pharmacologic,JJ
treatment,NN
episodic,JJ
migraine,NN
prevention,NN
adults,NNS
report,NN
Quality,NNP
Standards,NNPS
Subcommittee,NNP
American,NNP
Academy,NNP
Neurology,NNP
American,JJ
Headache,NNP
Society,NNP
Neurology,NNP
PMC,NNP
PMID,VB
Shamliyan,NNP
TA,NNP
Choi,NNP
JY,NNP
Ramakrishnan,NNP
R,NNP
Miller,NNP
JB,NNP
Wang,NNP
SY,NNP
Taylor,NNP
FR,NNP
Kane,NNP
RL,NNP
September,NNP
Preventive,JJ
pharmacologic,NN
treatments,NNS
episodic,JJ
migraine,NN
adults,NNS
Journal,NNP
General,NNP
Internal,NNP
Medicine,NNP
PMC,NNP
PMID,VB
Ibekwe,NNP
Perras,NNP
Monoclonal,JJ
Antibodies,NNPS
Prevent,NNP
Migraine,NNP
Headaches,NNP
PMID,NNP
Cite,NNP
journal,JJ
requires,VBZ
help,NN
Loder,NNP
E,NNP
Renthal,NNP
W,NNP
March,NNP
Calcitonin,NNP
Peptide,NNP
Monoclonal,NNP
Antibody,NNP
Treatments,NNP
Migraine,NNP
JAMA,NNP
Internal,NNP
Medicine,NNP
PMID,NNP
Linde,NNP
K,NNP
Allais,NNP
G,NNP
Brinkhaus,NNP
B,NNP
Fei,NNP
Y,NNP
Mehring,NNP
M,NNP
Vertosick,NNP
EA,NNP
et,RB
al,NN
June,NNP
Acupuncture,NN
prevention,NN
episodic,JJ
migraine,NN
The,DT
Cochrane,NNP
Database,NNP
Systematic,NNP
Reviews,NNP
PMC,NNP
PMID,VB
Chaibi,NNP
A,NNP
Tuchin,NNP
PJ,NNP
Russell,NNP
MB,NNP
April,NNP
Manual,JJ
therapies,NNS
migraine,NN
systematic,JJ
review,NN
The,DT
Journal,NNP
Headache,NNP
Pain,NNP
PMC,NNP
PMID,VB
Millstine,NNP
D,NNP
Chen,NNP
CY,NNP
Bauer,NNP
B,NNP
May,NNP
Complementary,JJ
integrative,JJ
medicine,NN
management,NN
headache,NN
BMJ,NNP
PMID,NNP
Jump,NNP
b,NN
Posadzki,NNP
P,NNP
Ernst,NNP
E,NNP
June,NNP
Spinal,JJ
manipulations,NNS
treatment,NN
migraine,NN
systematic,JJ
review,NN
randomized,JJ
clinical,JJ
trials,NNS
Cephalalgia,NNP
PMID,NNP
Jump,NNP
b,NN
Sharpe,NNP
L,NNP
Dudeney,NNP
J,NNP
Williams,NNP
AC,NNP
Nicholas,NNP
M,NNP
McPhee,NNP
I,PRP
Baillie,NNP
A,NNP
et,NN
al,NN
July,NNP
Psychological,JJ
therapies,NNS
prevention,NN
migraine,NN
adults,NNS
The,DT
Cochrane,NNP
Database,NNP
Systematic,NNP
Reviews,NNP
PMC,NNP
PMID,VB
Holland,NNP
S,NNP
Silberstein,NNP
SD,NNP
Freitag,NNP
F,NNP
Dodick,NNP
DW,NNP
Argoff,NNP
C,NNP
Ashman,NNP
E,NNP
April,NNP
guideline,NN
update,NN
NSAIDs,NNP
complementary,JJ
treatments,NNS
episodic,JJ
migraine,NN
prevention,NN
adults,NNS
report,NN
Quality,NNP
Standards,NNPS
Subcommittee,NNP
American,NNP
Academy,NNP
Neurology,NNP
American,JJ
Headache,NNP
Society,NNP
Neurology,NNP
PMC,NNP
PMID,VB
Pringsheim,NNP
T,NNP
Davenport,NNP
W,NNP
Mackie,NNP
G,NNP
Worthington,NNP
I,PRP
M,NNP
Christie,NNP
SN,NNP
et,RB
al,NN
March,NNP
Canadian,JJ
Headache,NNP
Society,NNP
guideline,NN
migraine,NN
prophylaxis,NN
The,DT
Canadian,JJ
Journal,NNP
Neurological,NNP
Sciences,NNPS
Suppl,NNP
PMID,$
Butterbur,NNP
Uses,NNS
Side,NNP
Effects,NNP
Interactions,NNP
Dosage,NNP
Warning,NNP
Retrieved,VBD
December,NNP
Butterbur,NNP
NCCIH,NNP
February,NNP
Retrieved,VBD
December,NNP
Littarru,NNP
GP,NNP
Tiano,NNP
L,NNP
November,NNP
Clinical,JJ
aspects,NNS
coenzyme,NN
update,NN
Current,JJ
Opinion,NN
Clinical,JJ
Nutrition,NNP
Metabolic,NNP
Care,NNP
PMID,NNP
Groenewegen,NNP
WA,NNP
Knight,NNP
DW,NNP
Heptinstall,NNP
S,NNP
Progress,NNP
medicinal,JJ
chemistry,NN
herb,NN
feverfew,NN
Progress,NNP
Medicinal,NNP
Chemistry,NNP
ISBN,NNP
PMID,VB
Barnes,NNPS
J,NNP
Anderson,NNP
LA,NNP
Philipson,NNP
JD,NNP
Herbal,NNP
Medicines,NNPS
ed,NN
London,NNP
Pharmaceutical,JJ
Press,NNP
Jump,NNP
b,NN
EMA,NNP
Assessment,JJ
report,NN
Tanacetum,NNP
parthenium,NN
Schultz,NNP
herba,NN
PDF,NNP
Retrieved,VBD
July,NNP
Jump,NNP
b,NN
c,NN
Gelfand,NNP
AA,NNP
Goadsby,NNP
PJ,NNP
September,NNP
The,DT
Role,NNP
Melatonin,NNP
Treatment,NNP
Primary,NNP
Headache,NNP
Disorders,NNP
Headache,NNP
Review,NNP
PMC,NNP
PMID,VB
Long,NNP
R,NNP
Zhu,NNP
Y,NNP
Zhou,NNP
S,NNP
January,NNP
Therapeutic,JJ
role,NN
melatonin,NN
migraine,JJ
prophylaxis,NN
A,DT
systematic,JJ
review,NN
Medicine,NNP
PMC,NNP
PMID,VB
Nesbitt,NNP
AD,NNP
Leschziner,NNP
GD,NNP
Peatfield,NNP
RC,NNP
September,NNP
Headache,NNP
drugs,NNS
sleep,NN
Cephalalgia,NNP
Review,NNP
PMID,NNP
Nestoriuc,NNP
Y,NNP
Martin,NNP
A,NNP
March,NNP
Efficacy,NNP
biofeedback,NN
migraine,NN
Pain,NNP
PMID,NNP
Nestoriuc,NNP
Y,NNP
Martin,NNP
A,NNP
Rief,NNP
W,NNP
Andrasik,NNP
F,NNP
September,NNP
Biofeedback,NNP
treatment,NN
headache,NN
disorders,NNS
comprehensive,JJ
efficacy,NN
review,NN
Applied,NNP
Psychophysiology,NNP
Biofeedback,NNP
PMID,NNP
Schoenen,NNP
J,NNP
Allena,NNP
M,NNP
Magis,NNP
D,NNP
Neurostimulation,NNP
therapy,NN
intractable,JJ
headaches,NNS
In,IN
Vinken,NNP
PJ,NNP
Bruyn,NNP
GW,NNP
Headache,NNP
Handbook,NNP
Clinical,NNP
Neurology,NNP
pp,NN
ISBN,$
PMID,VB
Reed,NNP
KL,NNP
Black,NNP
SB,NNP
Banta,NNP
CJ,NNP
Will,NNP
KR,NNP
March,NNP
Combined,JJ
occipital,NN
supraorbital,JJ
neurostimulation,NN
treatment,NN
chronic,JJ
migraine,NN
headaches,NNS
initial,JJ
experience,NN
Cephalalgia,NNP
PMID,NNP
FDA,NNP
allows,VBZ
marketing,NN
first,JJ
medical,JJ
device,NN
prevent,VB
migraine,NN
headaches,NNS
Food,NNP
Drug,NNP
Administration,NNP
March,NNP
Archived,VBN
original,JJ
July,NNP
Retrieved,VBD
July,NNP
FDA,NNP
approves,VBZ
transcranial,JJ
magnetic,JJ
stimulator,NN
PDF,NNP
Archived,NNP
PDF,NNP
original,JJ
February,NNP
Tao,NNP
H,NNP
Wang,NNP
T,NNP
Dong,NNP
X,NNP
Guo,NNP
Q,NNP
Xu,NNP
H,NNP
Wan,NNP
Q,NNP
May,NNP
Effectiveness,NNP
transcutaneous,JJ
electrical,JJ
nerve,NN
stimulation,NN
treatment,NN
migraine,NN
randomized,VBN
controlled,JJ
trials,NNS
The,DT
Journal,NNP
Headache,NNP
Pain,NNP
PMC,NNP
PMID,VB
We,PRP
found,VBD
significant,JJ
reduction,NN
monthly,JJ
headache,NN
days,NNS
Kung,NNP
TA,NNP
Guyuron,NNP
B,NNP
Cederna,NNP
PS,NNP
January,NNP
Migraine,JJ
surgery,NN
plastic,NN
surgery,NN
solution,NN
refractory,JJ
migraine,NN
headache,NN
Plastic,NNP
Reconstructive,NNP
Surgery,NNP
PMID,NNP
American,NNP
Headache,NNP
Society,NNP
Five,NNP
Things,NNP
Physicians,NNPS
Patients,NNPS
Should,MD
Question,NNP
Choosing,NNP
Wisely,RB
Archived,VBN
original,JJ
December,NNP
Retrieved,VBD
November,NNP
Rabbie,NNP
R,NNP
Derry,NNP
S,NNP
Moore,NNP
RA,NNP
April,NNP
